Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-17410,Paid Ads,Youth,10.0,"Instagram, Email",70402.0,4179.0,1487.0,516.0,317856.0,524.96,,Tamil,8.78,Premium Shoppers,15-08-2024
PU-CMP-17411,SEO,Tier 2 City Customers,12.0,Email,80061.0,5146.0,1359.0,930.0,314340.0,123.03,1.75,Bengali,9.29,Working Women,13-02-2025
PU-CMP-17412,Influencer,Tier 2 City Customers,9.0,Facebook,78612.0,,,2366.0,1573390.0,64.87,9.25,Bengali,19.78,Tier 2 City Customers,02-01-2025
PU-CMP-17413,Paid Ads,Tier 2 City Customers,16.0,"WhatsApp, Instagram, Facebook",68302.0,9169.0,3062.0,2209.0,1753946.0,33.22,22.9,English,21.14,Tier 2 City Customers,04-07-2024
PU-CMP-17414,Influencer,Working Women,,Google,70833.0,8329.0,1875.0,625.0,252500.0,169.76,1.38,Bengali,15.29,Youth,22-09-2024
PU-CMP-17415,Paid Ads,Premium Shoppers,15.0,"Email, YouTube, Google",42519.0,1376.0,652.0,365.0,224475.0,755.33,-0.19,Bengali,5.63,College Students,11-08-2024
PU-CMP-17416,Paid Ads,College Students,19.0,"Email, Google",34707.0,4339.0,1494.0,716.0,566356.0,319.65,1.47,Tamil,18.87,College Students,29-09-2024
PU-CMP-17417,SEO,College Students,7.0,"Email, Facebook",24460.0,3291.0,1090.0,,408384.0,221.92,2.19,Tamil,20.27,Youth,
PU-CMP-17418,,College Students,30.0,"Google, Email",71598.0,6426.0,2046.0,725.0,424125.0,396.68,0.47,Tamil,12.85,College Students,10-08-2024
PU-CMP-17419,SEO,Premium Shoppers,20.0,"YouTube, Email",47004.0,4188.0,2338.0,883.0,178366.0,90.85,1.22,Hindi,15.76,Tier 2 City Customers,31-05-2025
PU-CMP-17420,Paid Ads,Working Women,14.0,"Facebook, WhatsApp",63997.0,1364.0,427.0,239.0,58794.0,948.13,-0.74,English,3.17,College Students,31-10-2024
,Paid Ads,Youth,26.0,"Email, Google, YouTube",23040.0,2196.0,1105.0,456.0,207480.0,404.85,0.12,Tamil,16.31,Tier 2 City Customers,12-12-2024
PU-CMP-17422,Social Media,Youth,23.0,"Email, YouTube",26472.0,1989.0,690.0,286.0,180752.0,805.3,-0.22,Tamil,11.2,College Students,02-10-2024
PU-CMP-17423,Email,Tier 2 City Customers,8.0,Instagram,57036.0,8163.0,2867.0,,1454355.0,77.19,7.61,Bengali,23.17,Tier 2 City Customers,03-03-2025
PU-CMP-17424,Social Media,Premium Shoppers,,"WhatsApp, Email",55030.0,1293.0,628.0,320.0,255040.0,290.32,1.75,English,4.07,Working Women,22-11-2024
PU-CMP-17425,Email,Youth,6.0,Google,50400.0,2868.0,912.0,593.0,148250.0,380.7,-0.34,,8.68,Youth,30-05-2025
PU-CMP-17426,Paid Ads,Premium Shoppers,26.0,Email,12571.0,797.0,217.0,102.0,62322.0,1588.98,-0.62,Tamil,8.88,College Students,11-10-2024
,SEO,Youth,15.0,"Facebook, Email",55223.0,1635.0,482.0,,67320.0,965.75,-0.77,Hindi,4.39,Tier 2 City Customers,13-10-2024
PU-CMP-17428,SEO,,11.0,Facebook,32500.0,1747.0,650.0,435.0,166605.0,522.71,-0.27,English,8.71,Working Women,21-02-2025
PU-CMP-17429,Influencer,Youth,9.0,"YouTube, Google, WhatsApp",30405.0,3530.0,876.0,485.0,209520.0,151.31,1.86,Hindi,16.09,Working Women,22-05-2025
PU-CMP-17430,Email,Premium Shoppers,17.0,"WhatsApp, Instagram, Facebook",77261.0,2170.0,851.0,572.0,271700.0,223.13,1.13,Bengali,4.65,Working Women,27-05-2025
PU-CMP-17431,Social Media,,10.0,"YouTube, Facebook, Google",62329.0,5321.0,2874.0,913.0,600754.0,165.58,2.97,Bengali,14.61,,30-09-2024
PU-CMP-17432,Social Media,Working Women,18.0,Google,88089.0,10642.0,5589.0,3476.0,2287208.0,45.53,13.45,Hindi,22.37,Tier 2 City Customers,26-03-2025
PU-CMP-17433,Influencer,Youth,21.0,Email,46727.0,2754.0,878.0,537.0,211578.0,195.96,1.01,Hindi,8.92,Youth,02-03-2025
PU-CMP-17434,Social Media,Working Women,18.0,"Email, Instagram",52465.0,6936.0,2758.0,1840.0,1089280.0,80.97,6.31,English,21.98,,04-06-2025
PU-CMP-17435,Influencer,Working Women,10.0,"Instagram, WhatsApp, Facebook",17101.0,414.0,241.0,129.0,85398.0,2059.77,-0.68,Hindi,4.58,Working Women,30-04-2025
PU-CMP-17436,Influencer,Working Women,12.0,YouTube,29280.0,2709.0,731.0,227.0,123034.0,1247.26,-0.57,Tamil,12.52,Youth,05-08-2024
PU-CMP-17437,Influencer,Working Women,13.0,"Instagram, Facebook, Email",89960.0,6156.0,1621.0,815.0,295845.0,256.84,0.41,Hindi,9.55,Working Women,03-02-2025
PU-CMP-17438,SEO,Tier 2 City Customers,17.0,"Google, Instagram",,3973.0,2147.0,1131.0,418470.0,130.21,1.84,Tamil,13.09,Tier 2 City Customers,09-06-2025
PU-CMP-17439,,Working Women,5.0,YouTube,26837.0,3437.0,1438.0,1021.0,310384.0,50.54,5.02,Hindi,21.97,Tier 2 City Customers,18-02-2025
PU-CMP-17440,Social Media,Working Women,22.0,YouTube,65640.0,7877.0,2639.0,2002.0,,63.76,4.99,Hindi,19.07,Tier 2 City Customers,11-11-2024
PU-CMP-17441,Email,College Students,30.0,Email,39147.0,3525.0,1124.0,486.0,381996.0,491.8,0.6,Hindi,13.12,,
PU-CMP-17442,Influencer,College Students,7.0,YouTube,16229.0,2031.0,1073.0,693.0,392931.0,228.64,1.48,Hindi,23.4,,
PU-CMP-17443,Social Media,Premium Shoppers,12.0,Instagram,24166.0,2065.0,770.0,567.0,202419.0,447.79,-0.2,Tamil,14.08,,07-09-2024
PU-CMP-17444,Influencer,College Students,5.0,"WhatsApp, Google, Facebook",95251.0,1942.0,565.0,409.0,136197.0,,1.69,English,3.06,Premium Shoppers,17-01-2025
PU-CMP-17445,Email,,25.0,"WhatsApp, Google",31853.0,1948.0,552.0,409.0,230676.0,122.37,3.61,Hindi,9.13,College Students,
PU-CMP-17446,Email,Working Women,17.0,Email,20909.0,1199.0,690.0,458.0,291288.0,521.92,0.22,English,11.22,Tier 2 City Customers,01-09-2024
PU-CMP-17447,Influencer,Working Women,14.0,"Google, Email",34392.0,2547.0,772.0,501.0,262023.0,172.99,2.02,English,11.11,,20-07-2024
PU-CMP-17448,Social Media,Working Women,21.0,"YouTube, Google, Instagram",88074.0,2584.0,1114.0,,412534.0,111.03,4.94,English,4.91,Premium Shoppers,01-11-2024
PU-CMP-17449,Email,Tier 2 City Customers,,"WhatsApp, YouTube, Email",94307.0,10062.0,2711.0,1917.0,1405161.0,149.59,3.9,Hindi,15.58,College Students,
PU-CMP-17450,Influencer,Youth,26.0,Facebook,89038.0,8575.0,4149.0,2888.0,1210072.0,75.94,,Hindi,17.53,Premium Shoppers,01-06-2025
PU-CMP-17451,Email,Premium Shoppers,17.0,"Email, YouTube",35580.0,5189.0,2736.0,1843.0,,102.4,3.5,Bengali,27.45,Youth,21-05-2025
PU-CMP-17452,Influencer,Working Women,29.0,"Google, Instagram, Facebook",,2429.0,,340.0,236640.0,551.57,0.26,Bengali,8.7,Youth,30-03-2025
PU-CMP-17453,Social Media,Youth,16.0,YouTube,67392.0,3405.0,1130.0,890.0,438770.0,300.49,0.64,English,8.05,Youth,12-07-2024
PU-CMP-17454,Email,Tier 2 City Customers,11.0,"WhatsApp, Google",29347.0,1697.0,932.0,290.0,132530.0,411.69,0.11,English,9.95,Working Women,09-07-2024
PU-CMP-17455,Email,College Students,19.0,"Email, Instagram, Facebook",13612.0,1325.0,590.0,183.0,57279.0,584.73,-0.46,Hindi,15.41,Tier 2 City Customers,19-12-2024
PU-CMP-17456,Paid Ads,Tier 2 City Customers,25.0,"Instagram, WhatsApp, Email",19793.0,1420.0,740.0,297.0,126819.0,518.82,-0.18,Tamil,12.41,Tier 2 City Customers,31-03-2025
PU-CMP-17457,,Youth,13.0,"Instagram, Google",62243.0,8241.0,3497.0,,1052772.0,101.87,3.89,Tamil,22.25,Premium Shoppers,09-06-2025
PU-CMP-17458,Influencer,Youth,7.0,"WhatsApp, Facebook",91044.0,7276.0,3727.0,1969.0,586762.0,,3.11,Bengali,14.25,College Students,29-08-2024
PU-CMP-17459,Influencer,Working Women,15.0,"YouTube, Email",,8006.0,2406.0,1559.0,859009.0,66.73,,English,15.93,College Students,02-04-2025
,Social Media,Working Women,18.0,"Facebook, Instagram",82294.0,4060.0,1701.0,791.0,323519.0,266.72,0.53,Hindi,7.96,College Students,19-08-2024
PU-CMP-17461,SEO,College Students,5.0,Instagram,72881.0,8652.0,2680.0,1747.0,812355.0,127.74,2.64,Hindi,17.95,Youth,10-08-2024
PU-CMP-17462,Email,Premium Shoppers,17.0,"WhatsApp, Email",79193.0,10267.0,2931.0,1417.0,331578.0,37.51,5.24,Bengali,18.45,,05-08-2024
PU-CMP-17463,SEO,Premium Shoppers,27.0,Instagram,43896.0,2443.0,937.0,681.0,401109.0,125.75,3.68,Bengali,9.25,Tier 2 City Customers,23-05-2025
PU-CMP-17464,Email,Premium Shoppers,24.0,"WhatsApp, YouTube",32373.0,4163.0,1887.0,1273.0,682328.0,96.34,4.56,Hindi,22.62,Premium Shoppers,05-07-2024
PU-CMP-17465,Influencer,Tier 2 City Customers,30.0,"Google, Facebook",56023.0,4407.0,1237.0,694.0,,,7.34,Tamil,11.31,Youth,27-05-2025
PU-CMP-17466,SEO,Tier 2 City Customers,27.0,Google,38016.0,4062.0,1555.0,814.0,549450.0,299.38,1.25,Hindi,16.92,Premium Shoppers,06-03-2025
PU-CMP-17467,SEO,Premium Shoppers,28.0,"YouTube, Facebook, Google",61321.0,4653.0,1922.0,758.0,266816.0,322.61,0.09,Bengali,11.96,,10-02-2025
PU-CMP-17468,Paid Ads,Working Women,20.0,"Facebook, YouTube",55045.0,4062.0,1894.0,575.0,228850.0,292.35,0.36,Hindi,11.86,College Students,24-02-2025
PU-CMP-17469,Email,College Students,24.0,Email,37135.0,5329.0,,1044.0,422820.0,268.42,0.51,Bengali,22.61,Youth,19-03-2025
PU-CMP-17470,Email,Premium Shoppers,22.0,YouTube,46902.0,6470.0,3596.0,2185.0,1197380.0,50.01,9.96,Bengali,26.12,Youth,10-03-2025
PU-CMP-17471,Influencer,Youth,29.0,Facebook,41173.0,1923.0,721.0,278.0,112312.0,448.79,-0.1,Tamil,7.1,Tier 2 City Customers,22-04-2025
PU-CMP-17472,Social Media,Tier 2 City Customers,18.0,YouTube,82003.0,1673.0,604.0,479.0,,326.73,1.34,Bengali,3.36,College Students,29-04-2025
PU-CMP-17473,Paid Ads,College Students,14.0,,48757.0,7034.0,2434.0,976.0,205936.0,201.19,0.05,Bengali,21.42,,21-01-2025
PU-CMP-17474,Email,Premium Shoppers,,WhatsApp,38745.0,1380.0,522.0,345.0,102465.0,801.82,-0.63,English,5.8,Premium Shoppers,02-02-2025
PU-CMP-17475,SEO,Youth,10.0,"YouTube, Facebook",36579.0,4380.0,2459.0,,335797.0,238.42,0.44,Hindi,21.37,College Students,20-11-2024
PU-CMP-17476,SEO,Tier 2 City Customers,5.0,Instagram,51219.0,4047.0,851.0,309.0,90537.0,225.02,0.3,English,10.17,College Students,08-06-2025
PU-CMP-17477,Email,Youth,18.0,Email,31501.0,3575.0,1352.0,926.0,474112.0,134.3,2.81,Bengali,18.58,Premium Shoppers,20-03-2025
PU-CMP-17478,Email,College Students,8.0,"Instagram, Google, Facebook",84244.0,9075.0,4196.0,1363.0,389818.0,193.66,0.48,Hindi,17.37,Premium Shoppers,12-06-2025
PU-CMP-17479,Social Media,Youth,29.0,Google,26099.0,3867.0,,,267817.0,241.2,0.04,Hindi,26.46,Tier 2 City Customers,
PU-CMP-17480,Paid Ads,Premium Shoppers,28.0,"Email, Instagram, WhatsApp",76616.0,8019.0,2937.0,1356.0,1015644.0,76.95,8.73,English,16.07,Premium Shoppers,22-01-2025
PU-CMP-17481,Influencer,College Students,30.0,Google,,3680.0,998.0,,289728.0,185.9,1.71,English,6.84,Working Women,
PU-CMP-17482,Social Media,College Students,28.0,,67724.0,6708.0,3186.0,1995.0,1592010.0,55.78,13.31,Hindi,17.56,Premium Shoppers,28-08-2024
PU-CMP-17483,Social Media,Premium Shoppers,29.0,"Facebook, WhatsApp, YouTube",65509.0,4655.0,1169.0,584.0,293752.0,212.48,1.37,English,9.78,Working Women,25-10-2024
PU-CMP-17484,Email,Tier 2 City Customers,26.0,"Google, Facebook",87194.0,6055.0,2414.0,1758.0,1360692.0,68.68,,Tamil,11.73,College Students,03-03-2025
PU-CMP-17485,SEO,Working Women,30.0,,76427.0,5838.0,2856.0,2100.0,783300.0,141.5,1.64,Hindi,14.12,Premium Shoppers,13-07-2024
PU-CMP-17486,Paid Ads,Premium Shoppers,17.0,"YouTube, Facebook",64334.0,8317.0,2864.0,,778940.0,117.68,3.19,Bengali,19.84,Youth,10-03-2025
PU-CMP-17487,Email,Working Women,24.0,"Google, WhatsApp, Facebook",33449.0,2821.0,954.0,573.0,317442.0,427.03,0.3,Hindi,13.0,Youth,09-09-2024
PU-CMP-17488,Email,Premium Shoppers,,Google,82820.0,2302.0,847.0,381.0,98679.0,499.98,-0.48,Tamil,4.26,Youth,18-04-2025
PU-CMP-17489,SEO,College Students,11.0,"Email, WhatsApp, YouTube",61347.0,6188.0,3297.0,1141.0,549962.0,,1.64,Tamil,17.32,Tier 2 City Customers,15-05-2025
,Paid Ads,College Students,23.0,"WhatsApp, Google",70554.0,3457.0,1327.0,945.0,528255.0,296.22,0.89,Bengali,8.12,Tier 2 City Customers,20-03-2025
PU-CMP-17491,Paid Ads,Tier 2 City Customers,29.0,"Facebook, YouTube",90200.0,12774.0,6805.0,3272.0,2349296.0,83.61,7.59,Hindi,25.33,,12-07-2024
PU-CMP-17492,Social Media,Tier 2 City Customers,22.0,,89016.0,9412.0,2866.0,1504.0,467744.0,140.25,1.22,Hindi,15.48,Youth,23-04-2025
,Social Media,College Students,27.0,"YouTube, Email, WhatsApp",54610.0,7160.0,,670.0,301500.0,224.45,1.0,Hindi,17.16,Premium Shoppers,05-05-2025
PU-CMP-17494,Social Media,Working Women,11.0,"Facebook, Email, WhatsApp",71942.0,5770.0,1235.0,545.0,137885.0,493.91,-0.49,Hindi,10.49,Youth,15-10-2024
PU-CMP-17495,Social Media,Working Women,12.0,"Google, Facebook, Instagram",71459.0,8498.0,2678.0,1179.0,490464.0,49.45,7.41,English,17.29,Youth,08-11-2024
PU-CMP-17496,Email,College Students,16.0,WhatsApp,15505.0,1618.0,722.0,558.0,320850.0,393.29,0.46,Bengali,18.69,Tier 2 City Customers,04-10-2024
PU-CMP-17497,SEO,College Students,23.0,"Facebook, Google",72969.0,4747.0,1309.0,471.0,198291.0,453.75,-0.07,Bengali,8.94,College Students,14-10-2024
PU-CMP-17498,Social Media,Working Women,14.0,"Instagram, Email",98305.0,3494.0,1071.0,765.0,472005.0,65.45,8.43,Tamil,5.42,Working Women,18-10-2024
PU-CMP-17499,Social Media,College Students,24.0,WhatsApp,87583.0,3251.0,1305.0,628.0,375544.0,431.78,0.38,Hindi,5.92,Working Women,26-11-2024
PU-CMP-17500,Paid Ads,Premium Shoppers,22.0,"Google, WhatsApp",89441.0,11714.0,4049.0,2470.0,908960.0,88.73,3.15,,20.39,Working Women,14-08-2024
PU-CMP-17501,Social Media,Working Women,27.0,Instagram,20584.0,2161.0,1262.0,713.0,427800.0,365.74,0.64,Bengali,,Youth,05-12-2024
PU-CMP-17502,Paid Ads,Youth,12.0,"Facebook, Email",98620.0,12097.0,3064.0,2077.0,1215045.0,131.02,3.46,Tamil,17.48,Tier 2 City Customers,09-01-2025
PU-CMP-17503,Paid Ads,College Students,20.0,"YouTube, WhatsApp, Facebook",57088.0,2017.0,573.0,383.0,155115.0,704.9,-0.43,Tamil,5.21,Youth,17-03-2025
PU-CMP-17504,SEO,Working Women,13.0,"Instagram, WhatsApp",60446.0,1314.0,466.0,243.0,76302.0,952.41,-0.67,Hindi,3.35,Working Women,19-10-2024
PU-CMP-17505,Paid Ads,Tier 2 City Customers,8.0,Facebook,13244.0,1255.0,503.0,375.0,206625.0,622.5,-0.11,English,16.11,Premium Shoppers,18-06-2025
PU-CMP-17506,Social Media,Youth,18.0,Email,,11504.0,4606.0,1556.0,852688.0,36.03,14.21,Hindi,17.74,Working Women,
PU-CMP-17507,Influencer,Tier 2 City Customers,14.0,"Email, YouTube, Facebook",28740.0,3142.0,768.0,384.0,223488.0,400.26,0.45,English,14.94,Working Women,24-07-2024
PU-CMP-17508,Paid Ads,Premium Shoppers,6.0,"Instagram, Email, Google",10534.0,303.0,160.0,84.0,,1598.56,-0.82,Tamil,5.19,College Students,
PU-CMP-17509,Paid Ads,Working Women,18.0,"Facebook, Instagram",43295.0,3862.0,983.0,557.0,147048.0,285.49,-0.08,Hindi,12.48,College Students,21-02-2025
PU-CMP-17510,Social Media,Youth,14.0,WhatsApp,66178.0,2266.0,1176.0,494.0,225758.0,551.97,-0.17,Tamil,5.95,Premium Shoppers,09-06-2025
PU-CMP-17511,Influencer,Premium Shoppers,25.0,Instagram,33103.0,2656.0,787.0,343.0,149548.0,790.17,-0.45,Bengali,11.44,Tier 2 City Customers,30-09-2024
PU-CMP-17512,Paid Ads,College Students,24.0,"Google, Instagram, WhatsApp",60672.0,6358.0,2394.0,1460.0,470120.0,164.48,0.96,Bengali,16.83,Tier 2 City Customers,10-10-2024
PU-CMP-17513,Influencer,College Students,28.0,"WhatsApp, Facebook",29406.0,2257.0,844.0,648.0,209952.0,111.42,1.91,Hindi,12.75,Premium Shoppers,
PU-CMP-17514,,Tier 2 City Customers,8.0,"YouTube, Instagram, Facebook",76379.0,,2934.0,1720.0,1274520.0,151.82,3.88,English,15.09,Working Women,18-01-2025
PU-CMP-17515,,Working Women,20.0,"Facebook, WhatsApp, Google",42425.0,,1840.0,1211.0,546161.0,137.86,2.27,Tamil,16.51,Tier 2 City Customers,24-04-2025
PU-CMP-17516,Paid Ads,Youth,29.0,Instagram,66423.0,8182.0,1800.0,896.0,,142.66,2.07,English,16.38,Youth,17-08-2024
PU-CMP-17517,SEO,College Students,24.0,Email,36834.0,1458.0,291.0,228.0,177384.0,1049.38,-0.26,Hindi,5.37,Working Women,15-07-2024
PU-CMP-17518,Influencer,Youth,19.0,Email,11089.0,,512.0,170.0,131920.0,500.88,0.55,Hindi,15.49,Tier 2 City Customers,22-05-2025
PU-CMP-17519,Paid Ads,Working Women,10.0,"WhatsApp, Email",68510.0,7402.0,3567.0,2285.0,1124220.0,102.23,3.81,Tamil,19.35,College Students,05-07-2024
PU-CMP-17520,SEO,College Students,19.0,"Google, WhatsApp, Instagram",41139.0,5463.0,2654.0,1721.0,,33.27,12.05,Bengali,23.91,,
,Influencer,Working Women,29.0,"Google, Instagram",37113.0,4196.0,2516.0,,1133210.0,100.73,6.53,English,22.11,Working Women,08-09-2024
PU-CMP-17522,Paid Ads,Youth,6.0,YouTube,92375.0,6213.0,2782.0,1625.0,679250.0,140.9,1.97,Hindi,11.5,Premium Shoppers,19-01-2025
,Paid Ads,Premium Shoppers,15.0,Google,35816.0,1208.0,289.0,216.0,150768.0,734.04,-0.05,Bengali,4.78,Youth,18-05-2025
PU-CMP-17524,Social Media,College Students,25.0,"Email, Facebook, YouTube",91080.0,5141.0,2025.0,1311.0,468027.0,134.59,1.65,Tamil,9.31,Working Women,07-03-2025
PU-CMP-17525,SEO,College Students,14.0,"YouTube, Instagram",99327.0,11986.0,6864.0,3465.0,1108800.0,60.87,4.26,English,22.47,College Students,04-02-2025
PU-CMP-17526,Social Media,Premium Shoppers,21.0,"Google, WhatsApp, YouTube",49868.0,1927.0,649.0,448.0,218176.0,467.25,0.04,Tamil,,Premium Shoppers,22-02-2025
,Social Media,College Students,27.0,"WhatsApp, YouTube",34679.0,5182.0,1333.0,676.0,182520.0,441.33,-0.39,Hindi,20.74,Youth,01-05-2025
PU-CMP-17528,Influencer,Premium Shoppers,5.0,"Google, Email",32674.0,756.0,397.0,215.0,105995.0,922.95,-0.47,Bengali,4.19,Premium Shoppers,14-12-2024
PU-CMP-17529,Email,Tier 2 City Customers,23.0,"Email, WhatsApp, Facebook",65651.0,2080.0,834.0,521.0,247475.0,246.39,0.93,English,5.23,Premium Shoppers,06-07-2024
PU-CMP-17530,Email,Working Women,15.0,,27527.0,1268.0,551.0,394.0,274618.0,473.87,0.47,Hindi,8.04,Working Women,13-10-2024
PU-CMP-17531,Paid Ads,Youth,7.0,,79181.0,5452.0,2249.0,860.0,375820.0,143.53,2.04,English,,College Students,28-01-2025
PU-CMP-17532,Influencer,College Students,26.0,Google,58598.0,7081.0,3784.0,2791.0,1696928.0,93.59,5.5,Hindi,23.3,Premium Shoppers,20-04-2025
,Social Media,Premium Shoppers,26.0,Instagram,99808.0,2910.0,1303.0,748.0,556512.0,320.43,1.32,Bengali,4.97,Premium Shoppers,25-01-2025
PU-CMP-17534,Influencer,Tier 2 City Customers,12.0,"Instagram, WhatsApp",13995.0,1364.0,303.0,,127104.0,1002.66,-0.34,Bengali,13.28,,06-02-2025
PU-CMP-17535,SEO,Youth,19.0,"Email, Instagram",22828.0,1015.0,276.0,196.0,63504.0,1143.45,-0.72,Tamil,6.51,Premium Shoppers,28-05-2025
PU-CMP-17536,SEO,Tier 2 City Customers,25.0,"Instagram, Facebook",91323.0,7879.0,4475.0,3249.0,1319094.0,30.58,,English,17.09,Working Women,21-11-2024
PU-CMP-17537,Influencer,Youth,22.0,Google,32757.0,3715.0,1878.0,919.0,464095.0,278.16,0.82,,19.88,Tier 2 City Customers,11-01-2025
PU-CMP-17538,Social Media,Premium Shoppers,21.0,Instagram,28649.0,1546.0,861.0,629.0,250971.0,338.32,0.18,Tamil,10.6,Premium Shoppers,03-04-2025
PU-CMP-17539,Influencer,Premium Shoppers,18.0,"Instagram, Email, Facebook",71364.0,1965.0,459.0,267.0,153258.0,537.82,0.07,Hindi,3.77,College Students,09-01-2025
PU-CMP-17540,SEO,College Students,22.0,"YouTube, WhatsApp",83873.0,11913.0,2850.0,1978.0,478676.0,101.99,1.37,English,19.96,Premium Shoppers,30-11-2024
,Social Media,Youth,16.0,Facebook,10669.0,1111.0,309.0,184.0,37168.0,1069.41,-0.81,Hindi,15.03,Premium Shoppers,
PU-CMP-17542,Influencer,Premium Shoppers,29.0,YouTube,81834.0,2829.0,1249.0,393.0,228333.0,657.17,-0.12,Tamil,5.46,Working Women,18-04-2025
PU-CMP-17543,Influencer,Tier 2 City Customers,14.0,Instagram,25758.0,2221.0,516.0,383.0,147838.0,308.74,0.25,English,,College Students,02-02-2025
PU-CMP-17544,Social Media,Tier 2 City Customers,29.0,YouTube,97499.0,13521.0,7044.0,4862.0,1196052.0,10.41,22.64,Bengali,26.08,Youth,28-01-2025
PU-CMP-17545,Influencer,Youth,5.0,"Google, Facebook, Instagram",88289.0,6916.0,3044.0,1983.0,469971.0,29.55,7.02,Bengali,13.53,Working Women,17-11-2024
PU-CMP-17546,Paid Ads,Youth,20.0,"Google, WhatsApp",87248.0,10482.0,3260.0,1512.0,662256.0,188.7,1.32,English,17.48,Working Women,19-09-2024
PU-CMP-17547,Email,Tier 2 City Customers,,"Google, YouTube, Instagram",82013.0,8431.0,,1975.0,562875.0,134.29,1.12,Hindi,,Youth,10-07-2024
PU-CMP-17548,Social Media,Premium Shoppers,25.0,Facebook,36741.0,1098.0,256.0,151.0,81842.0,1041.76,-0.48,Bengali,4.1,Premium Shoppers,17-12-2024
,,College Students,29.0,Instagram,61089.0,5475.0,2714.0,1955.0,1425195.0,117.07,5.23,English,16.61,Working Women,28-11-2024
PU-CMP-17550,SEO,Youth,27.0,"Facebook, YouTube, Instagram",99391.0,10868.0,6233.0,3045.0,1355025.0,74.09,5.01,Bengali,20.27,Tier 2 City Customers,06-08-2024
PU-CMP-17551,Email,Working Women,30.0,"YouTube, WhatsApp",90093.0,11442.0,5480.0,2553.0,1485846.0,87.07,5.68,Bengali,21.62,,20-12-2024
PU-CMP-17552,SEO,Working Women,8.0,Instagram,88635.0,5568.0,,987.0,470799.0,259.08,0.84,Bengali,10.35,Premium Shoppers,20-08-2024
PU-CMP-17553,Influencer,Youth,23.0,Instagram,44950.0,4128.0,1592.0,925.0,604025.0,117.7,4.55,Tamil,14.78,Youth,04-03-2025
PU-CMP-17554,Paid Ads,College Students,22.0,"WhatsApp, Email, YouTube",54651.0,1431.0,762.0,425.0,147050.0,,-0.04,Hindi,4.79,College Students,13-11-2024
PU-CMP-17555,Email,Youth,27.0,Google,81398.0,7776.0,2556.0,1995.0,1061340.0,125.97,3.22,Hindi,15.14,College Students,10-03-2025
PU-CMP-17556,Email,Premium Shoppers,9.0,"Instagram, Facebook",31117.0,3074.0,1078.0,759.0,282348.0,229.87,0.62,Tamil,15.78,Youth,20-05-2025
PU-CMP-17557,Email,Premium Shoppers,7.0,YouTube,90755.0,4685.0,1243.0,538.0,201212.0,196.44,0.9,Hindi,7.12,Premium Shoppers,29-05-2025
PU-CMP-17558,,,23.0,,74778.0,6458.0,1366.0,916.0,655856.0,133.1,4.38,Hindi,11.69,Tier 2 City Customers,26-07-2024
PU-CMP-17559,Influencer,College Students,10.0,"Google, Email",99411.0,3628.0,987.0,307.0,223189.0,424.27,0.71,English,4.95,Tier 2 City Customers,20-10-2024
PU-CMP-17560,Email,Tier 2 City Customers,22.0,"YouTube, Google, Facebook",52830.0,4998.0,1447.0,496.0,212784.0,121.11,2.54,Bengali,13.14,Working Women,12-09-2024
PU-CMP-17561,Paid Ads,Working Women,13.0,"Google, Email",85875.0,9691.0,1956.0,985.0,695410.0,174.22,3.05,English,14.71,College Students,
PU-CMP-17562,Paid Ads,College Students,20.0,"Email, WhatsApp, Instagram",36148.0,4389.0,2524.0,1276.0,682660.0,108.77,3.92,Bengali,22.65,Premium Shoppers,18-11-2024
PU-CMP-17563,Social Media,Tier 2 City Customers,17.0,"WhatsApp, Facebook",99072.0,6012.0,2534.0,1855.0,654815.0,,4.18,Hindi,10.5,Premium Shoppers,03-02-2025
PU-CMP-17564,Email,Youth,17.0,"WhatsApp, YouTube",25572.0,583.0,214.0,82.0,60270.0,1336.72,-0.45,Bengali,3.44,Working Women,03-12-2024
PU-CMP-17565,Email,Youth,28.0,"YouTube, Facebook, Google",27067.0,1582.0,322.0,141.0,57387.0,1546.48,-0.74,Tamil,7.56,,29-12-2024
PU-CMP-17566,,Youth,24.0,"YouTube, Google, Facebook",43135.0,,1475.0,556.0,179588.0,344.58,-0.06,English,12.41,Premium Shoppers,01-06-2025
PU-CMP-17567,SEO,,25.0,Facebook,,9223.0,3835.0,2896.0,836944.0,52.23,4.53,Tamil,24.05,Tier 2 City Customers,11-12-2024
PU-CMP-17568,Social Media,Working Women,13.0,"WhatsApp, Google",61662.0,9123.0,2137.0,1251.0,494145.0,92.39,3.28,English,20.29,College Students,01-09-2024
PU-CMP-17569,Social Media,Youth,19.0,"Instagram, YouTube, Google",88802.0,7804.0,2828.0,2056.0,787448.0,74.11,4.17,Hindi,14.29,Youth,10-01-2025
PU-CMP-17570,,Premium Shoppers,12.0,Google,23623.0,2433.0,1398.0,876.0,230388.0,330.86,-0.21,Bengali,19.93,Premium Shoppers,23-04-2025
PU-CMP-17571,SEO,Youth,10.0,YouTube,32561.0,1842.0,699.0,271.0,108129.0,974.03,-0.59,Bengali,8.64,Tier 2 City Customers,19-05-2025
